6.980040562942666504e+00,1.102631394065768866e+01,7.885627264042920359e+00,7.514163522906470938e+00,1.235706893529014039e+01,1.095074835362576948e+01,2.880200093869891020e+01,2.292713650186310304e+01,1.053924516334669725e+01,1.984665185587587999e+01,9.365880337276530909e+00,8.662676011151315691e+00,3.719092398179784453e+01,2.896216623326969852e+01,9.910687281769815726e+00,9.829970366192350539e+00,6.085435237616677817e+00,1.011482586603730560e+01,2.144922700988176345e+01,8.672816776889852974e+00,1.245570141397343811e+01,5.643189419765559656e+00,6.330479338139380907e+00,1.653188383523945149e+01,6.083250954758743667e+00,1.088766657650899283e+01,6.503593898846322219e+00,8.494531133107637189e+00,1.235058246803531112e+01,1.249835387346899118e+01,2.689319348989317504e+01,2.383391475251144698e+01,1.015210610242813516e+01,1.828715207808175691e+01,1.250157685618008507e+01,7.458175394945959269e+00,3.446917123208125844e+01,2.852802278810676384e+01,8.378802437299855299e+00,1.220681916806561418e+01,6.051295056489736979e+00,1.077929571612332182e+01,2.139159817187152512e+01,9.007029417356143597e+00,1.105202908622412572e+01,6.708354670748530424e+00,5.324076167707000984e+00,1.566931094487433640e+01,5.120193562533791543e+00,1.541055102061744542e+01,4.880542522612162593e+00,1.210353072074472891e+01,6.788270878758436488e+00,9.453327670157026574e+00,5.412252786646415181e+00
1.133773269298196595e+01,6.537094196333518958e+00,1.074907367108231249e+01,7.505483798789951422e+00,1.112933542988313107e+01,1.136332671059138022e+01,2.888436307415373605e+01,2.402236462228975711e+01,1.290573180164989253e+01,2.120174011626017929e+01,8.711320856483594000e+00,8.145855605891700435e+00,3.427509018738606983e+01,2.817591165712830659e+01,9.281464276950256220e+00,1.487617832107415872e+01,1.096793635499651920e+01,1.229148266991372651e+01,2.204544567786636478e+01,8.311498813495475702e+00,9.329603645959680946e+00,8.583118835341132069e+00,7.239083108146996182e+00,1.500999047404940967e+01,1.014697883612740981e+01,7.421571373824260576e+00,1.120572401292838904e+01,6.999341705557360349e+00,1.141697775611213572e+01,1.106269807027640262e+01,2.852284974297474918e+01,2.270660472438715161e+01,1.236608671904780365e+01,1.946277636657397281e+01,1.264047753100885529e+01,5.177298654201418771e+00,3.504331630965167932e+01,2.713424342495576980e+01,7.338536074672247445e+00,1.369671842172308907e+01,1.001818254816961762e+01,1.187867999342225644e+01,2.615309542537652376e+01,8.607997318629811545e+00,1.104566685661198200e+01,6.862251767611705411e+00,6.823467521336570307e+00,1.603541618103828270e+01,4.123111370381866259e+00,1.499706411145229445e+01,6.293302356626871763e+00,1.230940455214345874e+01,3.808748205386299102e+00,1.392169692151440508e+01,8.533957370094787720e+00
9.147395330151864457e+00,8.565896542309122452e+00,7.727415972308987691e+00,7.610173519594366276e+00,1.348284559767039781e+01,8.373224634935612087e+00,2.490696030127963567e+01,2.045127168035416432e+01,1.124018985721732022e+01,1.924934681574551831e+01,1.167505111660352313e+01,5.161545185960084936e+00,3.270687773958568556e+01,2.494446360289656539e+01,8.541411922596774176e+00,1.169742896779230357e+01,6.272741780537471001e+00,9.813316084970333364e+00,2.029320180825832409e+01,9.365755485163829164e+00,1.052014196165838200e+01,6.026469068918214766e+00,5.533624955279748292e+00,1.643820409253466153e+01,7.748858842021983051e+00,1.062873869303157548e+01,6.965670182158548052e+00,9.126063514635548657e+00,1.317633488448871404e+01,9.439768124853754827e+00,2.399122371622061678e+01,2.163030064916373618e+01,1.159610152001886618e+01,2.019527915979015731e+01,8.515063668951116327e+00,8.396707166706477210e+00,3.191855474699883999e+01,2.535510060746175398e+01,1.050149451109638932e+01,1.124027811488433315e+01,5.403501535238820708e+00,9.678514737211216357e+00,2.077669975939058844e+01,9.979862755430604082e+00,9.970121060860890339e+00,7.347472736203896737e+00,5.132322517105363247e+00,1.597952387082109738e+01,2.531552343629681623e+00,1.233931335025772391e+01,3.570875574474380532e+00,1.129833859895423842e+01,6.662913864234910832e+00,1.013204845165791212e+01,9.182501209861582581e+00
7.590581536661493267e+00,9.089661020448797757e+00,6.695295543832586738e+00,7.089981991913923309e+00,1.855933479052983159e+01,1.020776912572443429e+01,2.466787940394545231e+01,2.313759756064485273e+01,1.282460975908833589e+01,2.428935531035028106e+01,1.321759482555924592e+01,4.921979436042793310e+00,3.209034865002436021e+01,2.689294224023095836e+01,9.204159444743160279e+00,1.170610038540332454e+01,1.000186558281633253e+01,1.078112932840528337e+01,2.328038617047108971e+01,1.046899411982997563e+01,1.020232010929965227e+01,5.965898386060456637e+00,5.948304988100941770e+00,1.750152148508333738e+01,8.071049158231936360e+00,9.831127838907967487e+00,7.798852192548636708e+00,7.924146600506002613e+00,1.338551346786709040e+01,1.180288801711635926e+01,2.317839405007781650e+01,2.100491261573495905e+01,1.299146114937407148e+01,2.184762395564904836e+01,1.390678202067139679e+01,8.172049019457858776e+00,3.058768654770143769e+01,2.718493693019288671e+01,9.086268413364200214e+00,1.435178971245811042e+01,9.637360084461445098e+00,1.155697568591351398e+01,2.423070139004630619e+01,1.181873908501847836e+01,1.217562696868803052e+01,7.233574856603261161e+00,6.945356490755052015e+00,1.820101250394187176e+01,3.778003437575497614e+00,1.433010009803258633e+01,5.494331967914824588e+00,1.413886144541068113e+01,4.407313509566396448e+00,1.076271622875321654e+01,6.695313820108564684e+00
7.671674767014851071e+00,1.087030879475046952e+01,7.509077102408872051e+00,1.108674077335823149e+01,1.646689219233572743e+01,8.076642226014813630e+00,3.156898568399646265e+01,2.334487515820901393e+01,1.258417405220176732e+01,2.136712543018298405e+01,1.276513885181492647e+01,6.870397297390115732e+00,3.886659575190318350e+01,2.736585866635273945e+01,9.906244920192841974e+00,1.261744600202287891e+01,7.501736408071177031e+00,1.117590989442898142e+01,2.233315747687231578e+01,1.187148461127945964e+01,1.151295536057140190e+01,6.869961399893312226e+00,5.502219673748149908e+00,1.696671627476576205e+01,8.664231838246314155e+00,9.806197811171358580e+00,8.829873846520936098e+00,1.022805489570238890e+01,1.821583746009725147e+01,9.788987098115999430e+00,2.935423327984624109e+01,2.390585069835505294e+01,7.242377756624418517e+00,2.275463536513275642e+01,1.290296910789676765e+01,6.739861055238145049e+00,3.628775198097884669e+01,2.798414304822996357e+01,9.312889269604196940e+00,1.326762289954526253e+01,6.491504172343879553e+00,1.080401617811334880e+01,2.302259656786475261e+01,1.288835350641018707e+01,1.214121902254599306e+01,8.283168931382435929e+00,4.616384584214940467e+00,1.433435551814517694e+01,3.423268982262135385e+00,1.263401577089981842e+01,4.020739259967613499e+00,1.361268171170343244e+01,6.662484577203806602e+00,1.119487745696785730e+01,7.379261624314294110e+00
5.717732163618736152e+00,8.191000572085869180e+00,6.047438320677797741e+00,9.365543836789525400e+00,9.049203512410404215e+00,9.480651470297672745e+00,2.458126665829355417e+01,2.167683975383270223e+01,1.076275322078998720e+01,1.617639797939872182e+01,8.183994664880742675e+00,3.478031124393942797e+00,3.281856213068142125e+01,2.554801419725157530e+01,9.826420430221228131e+00,1.177726684992918216e+01,5.057017270683137333e+00,8.985184721345905956e+00,1.688561982830512420e+01,7.039070899230260636e+00,9.010522637417668790e+00,6.677428896179600670e+00,4.300231854871793935e+00,1.178493998441850188e+01,7.398403496708430893e+00,7.860598051083151461e+00,7.692350022879349325e+00,8.173602724279312781e+00,1.117690132511393131e+01,1.246186484695126140e+01,2.528119834792107312e+01,2.357597266591676899e+01,1.188489160423207558e+01,1.588465482966442899e+01,1.076383923241141360e+01,6.164419255779385765e+00,3.128325250072577646e+01,2.749282790880858229e+01,9.950436712250688487e+00,1.364133545246249213e+01,4.741053987891489463e+00,1.184389174475962747e+01,1.833063750903063038e+01,7.987446208867674535e+00,1.017738292670576250e+01,7.431816300323050406e+00,3.959960472603311299e+00,1.369903678267552216e+01,3.299892825409693309e+00,1.887423878064477734e+01,4.428086950456406434e+00,1.338676197304802251e+01,8.236448048896473750e+00,1.303409015365784285e+01,7.022553401525060579e+00
6.288623024026541053e+00,9.711577111892864878e+00,8.115902423925511755e+00,7.659976731463419064e+00,1.081258141194437705e+01,9.658843494348518632e+00,2.554885187482234699e+01,2.053031805772834772e+01,1.119501231050026213e+01,1.801186010535178994e+01,1.044847375736393857e+01,4.841711510129109719e+00,3.127688001805203299e+01,2.416314272368943961e+01,9.106252939120306422e+00,1.112434468810235266e+01,4.755288381408288245e+00,1.056220998794941579e+01,1.836937872936844229e+01,8.817444095533227610e+00,9.615206347809746035e+00,6.525917104127706203e+00,4.327445113280965039e+00,1.509310972617808133e+01,5.882840280269009625e+00,9.520609373212408855e+00,8.464900714712847218e+00,6.922549536648107349e+00,1.290279065014863669e+01,1.019675272991807269e+01,2.432095136257240853e+01,2.072132224266928446e+01,1.184611394000111240e+01,1.988029442337371222e+01,1.204963255318693172e+01,7.283161894349485799e+00,3.083633203869728234e+01,2.492551498513650898e+01,9.656420215666329909e+00,1.090762949919807312e+01,3.998086556951211179e+00,1.136555932681860703e+01,1.886660030915352593e+01,8.864551291885492290e+00,8.765216255590754457e+00,7.957559634192052478e+00,4.957434753716844611e+00,1.372379719070777782e+01,3.504022092516400289e+00,1.193688232289948736e+01,4.913829747546481386e+00,1.144686620071723304e+01,5.352830356201519812e+00,1.052841347874030120e+01,7.418697439673032079e+00
1.872081947533140678e+01,1.394465909799285264e+01,1.350008793989695022e+01,8.242133747814822442e+00,1.199736998108577168e+01,1.077473180439913492e+01,2.639779738085967509e+01,2.461652211929028766e+01,1.332439781445097537e+01,2.270622795223855306e+01,1.212374170261360540e+01,5.661609249639885988e+00,3.259478191806871195e+01,2.756948864992658699e+01,8.322764149402665623e+00,1.341038786033240626e+01,7.579702112286500260e+00,9.154991997586854779e+00,2.146156563882374968e+01,6.928705365130861438e+00,9.514927156427971155e+00,6.693732570841181229e+00,4.634657942947535858e+00,1.525707995444950704e+01,8.155275601873588798e+00,8.017919266888396734e+00,8.260271522346345208e+00,9.260450313640637532e+00,1.183165403736427557e+01,9.150196151716546211e+00,2.452419581352840794e+01,2.073972220422245982e+01,1.096055121166591206e+01,1.985432642167268469e+01,9.352523655302231731e+00,6.212407311667701215e+00,3.026538906342165447e+01,2.851845801686044979e+01,7.770179252539350934e+00,1.395656171905952903e+01,6.488908697049835972e+00,9.098007059364531912e+00,2.062554509459822327e+01,9.063567097763419511e+00,1.109079347461473652e+01,7.882404519568789070e+00,5.783831001286366735e+00,1.717077587828327268e+01,5.385002913437114458e+00,1.194482370688391093e+01,4.600632085086321155e+00,1.037305795671457531e+01,7.309670194735197413e+00,1.389992544038632438e+01,8.858463926250779608e+00
9.407601101299514212e+00,8.835975014473932632e+00,8.739597985160648008e+00,9.348423559897112156e+00,1.543873918139457757e+01,1.072995202678531967e+01,2.516360554687344120e+01,2.310210120866810257e+01,1.168371269089035280e+01,2.346377190888076569e+01,1.258572746940249054e+01,6.539860874444346273e+00,3.517297418238361928e+01,2.638552185951799345e+01,1.159222738415657616e+01,1.349099194895305054e+01,6.995705707893180580e+00,9.802835077596409263e+00,2.281712621754102344e+01,1.043589054506098890e+01,9.645274026998439609e+00,5.793531472558621331e+00,6.798852172286887097e+00,1.749564854514740375e+01,9.353709642111175171e+00,9.432428057106095665e+00,7.269651581167942744e+00,8.910196170898579737e+00,1.607968368955810234e+01,1.109675385024471872e+01,2.417156779330969840e+01,2.232756137916058847e+01,1.225958032477241133e+01,2.336947640733061249e+01,1.292114618542106719e+01,5.228600590186238684e+00,3.437630548392016294e+01,2.925091722718167020e+01,8.343535122359277523e+00,1.219029847014079415e+01,8.618708846212042474e+00,9.167237899308146254e+00,2.194656690575522973e+01,1.150779141829549168e+01,1.064309261659547623e+01,5.546245763477105406e+00,4.733042602255170372e+00,1.800300029182052342e+01,2.807742741931557706e+00,1.469409278270669184e+01,4.952949558432518273e+00,1.316887058990782755e+01,6.489057954122800176e+00,1.093822225998409969e+01,6.994777768418363628e+00
8.546016650278060567e+00,7.966684031381209508e+00,7.579807087616305061e+00,8.286891382836184761e+00,1.471419807522186041e+01,1.004492764588341736e+01,2.882341121873784928e+01,2.446510437855975439e+01,1.061695347229082387e+01,2.024952745116413766e+01,1.172692605118772136e+01,6.367630172411501199e+00,3.575204412908264828e+01,2.908646346583197584e+01,1.021695571206532094e+01,1.276363925047187742e+01,7.600541305408852644e+00,9.930849199760411139e+00,2.001708849510536936e+01,1.031231497204531600e+01,1.127764923639074368e+01,6.826118643939100394e+00,6.254653354051630920e+00,1.460056415440946509e+01,8.428014753356071864e+00,9.502891315899189451e+00,7.559957776399458318e+00,9.346064017311011440e+00,1.605042208802717596e+01,9.138738288924503905e+00,2.643243340802791153e+01,2.252984331278046426e+01,1.091934872485472141e+01,1.972722380106908346e+01,1.007280889520365363e+01,8.781172331451896795e+00,3.275450873258868967e+01,2.742534940458839188e+01,1.180991212599777285e+01,1.241215406395608056e+01,8.088667532112408409e+00,8.304730447213778177e+00,2.128504612664669438e+01,1.039035575879456808e+01,1.174741050075746607e+01,7.544397752565295434e+00,5.918901347407587998e+00,1.397926023403462992e+01,2.196753890305957135e+00,1.330440631411402741e+01,3.734326833949311641e+00,1.221530290833050891e+01,7.204781989834258660e+00,1.194753819827104735e+01,7.920248323017339054e+00
7.611513688836194724e+00,8.442030486760714325e+00,7.012986264557290461e+00,9.760783137574302160e+00,9.435973318407837596e+00,8.021246808100546133e+00,2.750417802888209806e+01,2.216097815067905685e+01,1.183275189983818088e+01,1.892632121684586011e+01,1.150204770655929565e+01,3.681209597943375655e+00,3.566686959309215155e+01,2.670879351544391866e+01,1.107250757947501363e+01,1.336712215682949889e+01,4.763682272948057239e+00,9.155783919444528962e+00,2.111768565806140074e+01,9.660450436985021483e+00,9.109991266400928822e+00,7.419257484157772531e+00,5.072062220469736538e+00,1.521151076285976167e+01,8.086523418814893560e+00,8.847968594883294458e+00,6.888358941976337135e+00,8.404650486133801834e+00,1.367750873417430313e+01,7.964440040105378316e+00,2.688076188008033895e+01,2.323899122613394752e+01,1.176655309649000358e+01,2.010146781299854268e+01,1.105893178100370555e+01,6.417560764094952575e+00,3.136162715971852322e+01,2.762746771008651336e+01,1.013935302359595880e+01,8.864883166027178518e+00,4.707578980865495311e+00,1.118466968442666953e+01,2.150670183381884470e+01,9.096509596049271451e+00,9.351485250556303086e+00,8.431050203028608081e+00,6.155947148319454776e+00,1.408847477910595991e+01,3.459504648589549536e+00,1.235474953086566074e+01,3.019442327724465969e+00,1.353272659845776893e+01,7.944033371860760084e+00,1.090146255903971628e+01,8.385238812121544427e+00
